"date","BUD","RI.PA","HEINY"
"2014-04-29",91.734833,77.338844,31.555305
"2014-04-30",88.976784,77.734207,31.582514
"2014-05-01",89.708305,77.734207,31.618776
"2014-05-02",89.346748,77.824066,31.337677
"2014-05-03",89.346748,77.824066,31.337677
"2014-05-04",89.346748,77.824066,31.337677
"2014-05-05",90.288475,77.383766,31.256071
"2014-05-06",89.514915,76.943459,30.866165
"2014-05-07",91.07885,77.545502,31.673182
"2014-05-08",91.827194,77.653336,31.392086
"2014-05-09",91.65062,77.347824,31.337677
"2014-05-10",91.65062,77.347824,31.337677
"2014-05-11",91.65062,77.347824,31.337677
"2014-05-12",92.466232,77.698257,31.573437
"2014-05-13",92.441017,77.886963,31.709454
"2014-05-14",91.768333,77.958839,31.872667
"2014-05-15",91.095657,78.56987,32.44392
"2014-05-16",93.206161,79.917702,32.507397
"2014-05-17",93.206161,79.917702,32.507397
"2014-05-18",93.206161,79.917702,32.507397
"2014-05-19",92.676437,79.971611,32.480202
"2014-05-20",92.668022,79.405518,32.008682
"2014-05-21",93.122078,79.297699,31.972416
"2014-05-22",92.911873,80.259148,32.008682
"2014-05-23",92.533501,80.169296,31.872667
"2014-05-24",92.533501,80.169296,31.872667
"2014-05-25",92.533501,80.169296,31.872667
"2014-05-26",92.533501,80.187279,31.872667
"2014-05-27",93.307053,80.142334,31.673182
"2014-05-28",92.432587,79.585228,31.428352
"2014-05-29",92.516678,80.241188,31.754795
"2014-05-30",92.424179,80.825233,32.09029
"2014-05-31",92.424179,80.825233,32.09029
"2014-06-01",92.424179,80.825233,32.09029
"2014-06-02",92.197174,80.465828,31.890808
"2014-06-03",92.415787,80.384933,31.85453
"2014-06-04",92.617569,79.61219,31.68224
"2014-06-05",92.836197,79.926697,31.836397
"2014-06-06",93.407951,78.767548,31.437422
"2014-06-07",93.407951,78.767548,31.437422
"2014-06-08",93.407951,78.767548,31.437422
"2014-06-09",93.256607,79.037109,31.600641
"2014-06-10",95.913635,79.082047,31.709454
"2014-06-11",94.946678,79.450447,32.344181
"2014-06-12",94.038574,79.513344,32.579948
"2014-06-13",93.416359,79.549286,32.815693
"2014-06-14",93.416359,79.549286,32.815693
"2014-06-15",93.416359,79.549286,32.815693
"2014-06-16",93.819969,79.414497,32.960789
"2014-06-17",94.265617,79.684067,32.779438
"2014-06-18",95.291435,79.162926,32.589008
"2014-06-19",96.485405,79.369576,32.598076
"2014-06-20",97.67939,79.531311,32.47113
"2014-06-21",97.67939,79.531311,32.47113
"2014-06-22",97.67939,79.531311,32.47113
"2014-06-23",97.10762,79.225807,32.326054
"2014-06-24",96.754478,79.540306,32.570873
"2014-06-25",97.099205,78.695663,32.153767
"2014-06-26",95.947273,78.578835,32.12656
"2014-06-27",96.586311,78.668701,32.1991
"2014-06-28",96.586311,78.668701,32.1991
"2014-06-29",96.586311,78.668701,32.1991
"2014-06-30",96.645164,78.80349,32.498333
"2014-07-01",96.51062,79.144943,33.096798
"2014-07-02",96.132263,79.414497,33.069599
"2014-07-03",97.242157,79.686592,33.25095
"2014-07-04",97.242157,80.230789,33.25095
"2014-07-05",97.242157,80.230789,33.25095
"2014-07-06",97.242157,80.230789,33.25095
"2014-07-07",96.779694,79.586838,32.897308
"2014-07-08",96.064987,78.534752,33.32349
"2014-07-09",96.485405,78.670776,33.405098
"2014-07-10",95.383911,77.827301,32.897308
"2014-07-11",95.064384,77.763824,32.861034
"2014-07-12",95.064384,77.763824,32.861034
"2014-07-13",95.064384,77.763824,32.861034
"2014-07-14",95.257797,78.090332,33.01519
"2014-07-15",94.728073,77.972435,32.915447
"2014-07-16",94.770126,77.863579,33.114929
"2014-07-17",93.239792,77.645897,32.87011
"2014-07-18",94.719666,77.872665,32.806633
"2014-07-19",94.719666,77.872665,32.806633
"2014-07-20",94.719666,77.872665,32.806633
"2014-07-21",94.038574,77.49173,32.978924
"2014-07-22",94.862572,77.645897,33.160271
"2014-07-23",94.88781,78.035904,33.350685
"2014-07-24",95.022354,78.208237,33.287216
"2014-07-25",93.231377,77.029182,32.779438
"2014-07-26",93.231377,77.029182,32.779438
"2014-07-27",93.231377,77.029182,32.779438
"2014-07-28",92.314896,77.092644,32.70689
"2014-07-29",92.230797,77.981499,33.513916
"2014-07-30",92.222382,77.174278,32.552742
"2014-07-31",90.792984,75.913589,31.781994
"2014-08-01",90.002594,75.451035,31.655043
"2014-08-02",90.002594,75.451035,31.655043
"2014-08-03",90.002594,75.451035,31.655043
"2014-08-04",91.238617,75.850105,31.827328
"2014-08-05",90.641632,77.147064,31.709454
"2014-08-06",90.717308,77.292198,31.918005
"2014-08-07",89.792381,76.729866,31.636908
"2014-08-08",90.540741,75.958939,31.174465
"2014-08-09",90.540741,75.958939,31.174465
"2014-08-10",90.540741,75.958939,31.174465
"2014-08-11",91.204979,76.367073,31.446491
"2014-08-12",91.087257,76.41243,31.464628
"2014-08-13",90.877052,76.766144,31.528101
"2014-08-14",91.961731,77.319397,31.745722
"2014-08-15",92.558716,77.382881,31.85453
"2014-08-16",92.558716,77.382881,31.85453
"2014-08-17",92.558716,77.382881,31.85453
"2014-08-18",93.105255,78.797768,32.044952
"2014-08-19",93.449997,79.496132,31.972416
"2014-08-20",92.802567,79.568695,34.475075
"2014-08-21",93.449997,78.679863,34.547615
"2014-08-22",92.609177,78.289856,34.221176
"2014-08-23",92.609177,78.289856,34.221176
"2014-08-24",92.609177,78.289856,34.221176
"2014-08-25",93.920876,79.305672,34.56575
"2014-08-26",94.181526,79.541481,34.429737
"2014-08-27",94.105843,79.867996,34.592957
"2014-08-28",93.567711,80.493813,34.660198
"2014-08-29",93.988144,81.391708,34.523525
"2014-08-30",93.988144,81.391708,34.523525
"2014-08-31",93.988144,81.391708,34.523525
"2014-09-01",93.988144,81.219383,34.523525
"2014-09-02",93.584526,81.355423,34.796867
"2014-09-03",94.517876,81.627518,34.824211
"2014-09-04",95.367096,82.643326,34.459743
"2014-09-05",95.055992,81.681931,34.578197
"2014-09-06",95.055992,81.681931,34.578197
"2014-09-07",95.055992,81.681931,34.578197
"2014-09-08",93.710648,82.008446,34.660198
"2014-09-09",93.735886,83.187515,35.243336
"2014-09-10",93.929268,83.523087,35.316227
"2014-09-11",94.265617,82.588905,35.817364
"2014-09-12",93.29023,82.07193,34.988209
"2014-09-13",93.29023,82.07193,34.988209
"2014-09-14",93.29023,82.07193,34.988209
"2014-09-15",96.233147,82.48008,35.507565
"2014-09-16",96.241562,81.881462,35.525791
"2014-09-17",95.232567,82.72496,34.587303
"2014-09-18",96.451767,82.507278,34.632862
"2014-09-19",96.535843,82.643326,34.259289
"2014-09-20",96.535843,82.643326,34.259289
"2014-09-21",96.535843,82.643326,34.259289
"2014-09-22",96.325653,82.416588,34.149956
"2014-09-23",95.854767,80.974503,34.049725
"2014-09-24",96.098633,81.183105,34.45063
"2014-09-25",94.618767,79.967751,33.84016
"2014-09-26",94.189934,80.883804,34.113499
"2014-09-27",94.189934,80.883804,34.113499
"2014-09-28",94.189934,80.883804,34.113499
"2014-09-29",93.071632,80.022171,33.831055
"2014-09-30",93.206161,81.300995,34.058842
"2014-10-01",90.599571,81.092407,33.594151
"2014-10-02",89.918503,79.314743,33.466587
"2014-10-03",90.347328,78.779625,33.311695
"2014-10-04",90.347328,78.779625,33.311695
"2014-10-05",90.347328,78.779625,33.311695
"2014-10-06",91.162941,79.351013,33.61237
"2014-10-07",88.589996,78.108459,33.211468
"2014-10-08",89.590584,78.543808,33.931278
"2014-10-09",88.304108,78.543808,33.721714
"2014-10-10",89.346748,77.138,33.202351
"2014-10-11",89.346748,77.138,33.202351
"2014-10-12",89.346748,77.138,33.202351
"2014-10-13",89.153358,76.720779,32.60099
"2014-10-14",88.985199,76.385208,32.291199
"2014-10-15",88.741356,75.750336,32.518997
"2014-10-16",87.320343,75.460098,31.981413
"2014-10-17",89.506493,76.602905,32.819668
"2014-10-18",89.506493,76.602905,32.819668
"2014-10-19",89.506493,76.602905,32.819668
"2014-10-20",90.036232,76.965675,33.074799
"2014-10-21",91.003181,78.598228,33.867493
"2014-10-22",89.960548,78.425896,32.956345
"2014-10-23",90.599571,80.18544,32.856121
"2014-10-24",91.440414,79.668449,32.883446
"2014-10-25",91.440414,79.668449,32.883446
"2014-10-26",91.440414,79.668449,32.883446
"2014-10-27",90.809792,79.822639,33.521259
"2014-10-28",92.651215,80.738678,33.821938
"2014-10-29",92.424179,81.373566,34.095284
"2014-10-30",92.499863,81.455193,34.259289
"2014-10-31",93.31546,82.380295,34.104393
"2014-11-01",93.31546,82.380295,34.104393
"2014-11-02",93.31546,82.380295,34.104393
"2014-11-03",92.113083,81.935883,33.712601
"2014-11-04",91.986961,81.346359,33.922161
"2014-11-05",92.407364,82.189842,34.332188
"2014-11-06",92.282684,82.634262,33.81282
"2014-11-07",92.146591,82.289604,33.585041
"2014-11-08",92.146591,82.289604,33.585041
"2014-11-09",92.146591,82.289604,33.585041
"2014-11-10",93.150223,82.715881,33.703487
"2014-11-11",93.898705,83.49588,34.35041
"2014-11-12",92.954597,83.060532,34.286629
"2014-11-13",94.238922,83.554741,34.805981
"2014-11-14",94.213394,83.078835,34.523525
"2014-11-15",94.213394,83.078835,34.523525
"2014-11-16",94.213394,83.078835,34.523525
"2014-11-17",94.170868,83.005623,34.468857
"2014-11-18",94.808762,84.067223,34.997318
"2014-11-19",95.429649,83.673698,34.824211
"2014-11-20",95.965492,83.527275,35.18866
"2014-11-21",97.419899,84.954933,34.787758
"2014-11-22",97.419899,84.954933,34.787758
"2014-11-23",97.419899,84.954933,34.787758
"2014-11-24",98.074814,85.476578,34.951763
"2014-11-25",97.879181,85.467422,35.051991
"2014-11-26",97.930214,85.293541,35.261562
"2014-11-27",97.930214,86.510712,35.261562
"2014-11-28",99.503693,87.224541,35.753582
"2014-11-29",99.503693,87.224541,35.753582
"2014-11-30",99.503693,87.224541,35.753582
"2014-12-01",98.789253,87.151344,36.036041
"2014-12-02",97.726074,87.755341,35.726242
"2014-12-03",97.343346,87.004898,35.079327
"2014-12-04",97.079681,86.510712,35.534904
"2014-12-05",98.661674,87.389275,35.343563
"2014-12-06",98.661674,87.389275,35.343563
"2014-12-07",98.661674,87.389275,35.343563
"2014-12-08",97.879181,86.364288,34.951763
"2014-12-09",96.654427,84.799355,34.259289
"2014-12-10",96.390762,85.293541,34.341286
"2014-12-11",95.84642,85.202026,33.940392
"2014-12-12",93.839157,83.133743,33.029236
"2014-12-13",93.839157,83.133743,33.029236
"2014-12-14",93.839157,83.133743,33.029236
"2014-12-15",92.878044,82.008095,32.637447
"2014-12-16",92.648415,82.419907,32.619217
"2014-12-17",93.754105,81.459,32.573662
"2014-12-18",97.504951,83.51812,33.056572
"2014-12-19",97.190254,83.957375,33.220577
"2014-12-20",97.190254,83.957375,33.220577
"2014-12-21",97.190254,83.957375,33.220577
"2014-12-22",97.402885,84.442421,33.329922
"2014-12-23",98.168365,85.137962,32.910786
"2014-12-24",98.244919,84.771889,33.147678
"2014-12-25",98.244919,84.771889,33.147678
"2014-12-26",98.074814,84.771889,33.156792
"2014-12-27",98.074814,84.771889,33.156792
"2014-12-28",98.074814,84.771889,33.156792
"2014-12-29",97.66655,85.467422,32.910786
"2014-12-30",96.110069,83.408302,32.209198
"2014-12-31",95.531715,84.433296,32.190971
"2015-01-01",95.531715,84.433296,32.190971
"2015-01-02",95.038414,83.362534,31.580507
"2015-01-03",95.038414,83.362534,31.580507
"2015-01-04",95.038414,83.362534,31.580507
"2015-01-05",91.933968,81.550507,30.787804
"2015-01-06",91.729836,81.010559,30.751356
"2015-01-07",93.06517,82.65786,31.206936
"2015-01-08",96.008003,87.004898,31.808294
"2015-01-09",95.234024,86.172104,31.070259
"2015-01-10",95.234024,86.172104,31.070259
"2015-01-11",95.234024,86.172104,31.070259
"2015-01-12",96.501312,88.542389,31.680733
"2015-01-13",96.86705,89.713799,31.817404
"2015-01-14",96.56086,89.02742,32.765003
"2015-01-15",97.164742,91.333656,32.983681
"2015-01-16",99.520706,93.392761,33.083908
"2015-01-17",99.520706,93.392761,33.083908
"2015-01-18",99.520706,93.392761,33.083908
"2015-01-19",99.520706,94.033379,33.083908
"2015-01-20",99.291054,94.628242,33.275246
"2015-01-21",100.150108,94.353691,33.320805
"2015-01-22",101.170731,93.575813,32.655659
"2015-01-23",101.995758,97.648285,33.257019
"2015-01-24",101.995758,97.648285,33.257019
"2015-01-25",101.995758,97.648285,33.257019
"2015-01-26",102.973869,98.517723,33.721714
"2015-01-27",102.795242,96.916153,33.985939
"2015-01-28",102.361488,97.877083,33.667038
"2015-01-29",105.015137,98.975288,34.605522
"2015-01-30",103.824409,97.556778,34.049725
"2015-01-31",103.824409,97.556778,34.049725
"2015-02-01",103.824409,97.556778,34.049725
"2015-02-02",104.785507,98.563461,34.751312
"2015-02-03",106.784241,96.595856,34.769535
"2015-02-04",105.17675,98.883766,34.168171
"2015-02-05",105.627533,98.654984,34.714867
"2015-02-06",103.160988,96.778893,33.831055
"2015-02-07",103.160988,96.778893,33.831055
"2015-02-08",103.160988,96.778893,33.831055
"2015-02-09",102.3955,96.824646,33.165913
"2015-02-10",103.705315,98.060112,33.293468
"2015-02-11",103.109947,98.471947,34.20462
"2015-02-12",104.207146,94.445221,34.714867
"2015-02-13",103.526718,94.902794,34.231953
"2015-02-14",103.526718,94.902794,34.231953
"2015-02-15",103.526718,94.902794,34.231953
"2015-02-16",103.526718,94.536728,34.231953
"2015-02-17",103.756363,94.811272,34.660198
"2015-02-18",103.654297,93.66732,34.122623
"2015-02-19",104.394257,95.085823,34.851543
"2015-02-20",105.100197,94.445221,35.197777
"2015-02-21",105.100197,94.445221,35.197777
"2015-02-22",105.100197,94.445221,35.197777
"2015-02-23",106.546089,95.772202,35.08844
"2015-02-24",106.750221,95.543419,35.370892
"2015-02-25",105.840164,95.040062,35.234219
"2015-02-26",108.434273,96.961914,35.480232
"2015-02-27",107.72834,96.961914,35.607796
"2015-02-28",107.72834,96.961914,35.607796
"2015-03-01",107.72834,96.961914,35.607796
"2015-03-02",107.821892,96.321304,35.726242
"2015-03-03",107.396637,96.275543,35.881138
"2015-03-04",107.439163,97.282219,35.990479
"2015-03-05",108.604385,97.373741,36.455166
"2015-03-06",106.146355,97.602539,36.017811
"2015-03-07",106.146355,97.602539,36.017811
"2015-03-08",106.146355,97.602539,36.017811
"2015-03-09",105.49144,96.824646,35.963139
"2015-03-10",101.80014,96.321304,35.370892
"2015-03-11",103.280052,98.654984,35.534904
"2015-03-12",104.555855,97.511024,35.635124
"2015-03-13",102.667686,98.197403,35.270668
"2015-03-14",102.667686,98.197403,35.270668
"2015-03-15",102.667686,98.197403,35.270668
"2015-03-16",104.028526,99.47863,35.972248
"2015-03-17",102.914345,99.570137,35.516685
"2015-03-18",104.41127,99.936211,36.282047
"2015-03-19",103.297073,99.890457,35.124882
"2015-03-20",104.487816,99.890457,35.890251
"2015-03-21",104.487816,99.890457,35.890251
"2015-03-22",104.487816,99.890457,35.890251
"2015-03-23",104.896065,99.341362,36.209156
"2015-03-24",104.054047,98.700729,36.072475
"2015-03-25",103.645805,97.511024,35.161327
"2015-03-26",103.007896,98.746498,35.380009
"2015-03-27",104.232651,101.080162,35.425564
"2015-03-28",104.232651,101.080162,35.425564
"2015-03-29",104.232651,101.080162,35.425564
"2015-03-30",105.083191,101.720795,35.644241
"2015-03-31",103.688309,100.805618,34.751312
"2015-04-01",105.03215,100.851379,35.252441
"2015-04-02",106.920319,101.812309,36.045147
"2015-04-03",106.920319,101.812309,36.045147
"2015-04-04",106.920319,101.812309,36.045147
"2015-04-05",106.920319,101.812309,36.045147
"2015-04-06",107.72834,101.812309,36.30938
"2015-04-07",107.72834,103.185051,36.190926
"2015-04-08",106.775742,102.910507,36.081593
"2015-04-09",107.098953,104.145988,36.05426
"2015-04-10",106.392998,104.283249,36.245598
"2015-04-11",106.392998,104.283249,36.245598
"2015-04-12",106.392998,104.283249,36.245598
"2015-04-13",106.095314,103.779922,36.154484
"2015-04-14",106.520584,103.688393,36.473385
"2015-04-15",105.976257,105.244179,36.436947
"2015-04-16",105.967728,105.015381,36.646503
"2015-04-17",105.219261,102.956268,36.190926
"2015-04-18",105.219261,102.956268,36.190926
"2015-04-19",105.219261,102.956268,36.190926
"2015-04-20",104.275177,103.230812,36.02692
"2015-04-21",104.955605,103.413841,37.083862
"2015-04-22",103.926476,103.962952,35.944923
"2015-04-23",104.19014,106.433899,36.354939
"2015-04-24",105.227783,107.303314,36.216721
"2015-04-25",105.227783,107.303314,36.216721
"2015-04-26",105.227783,107.303314,36.216721
"2015-04-27",106.180367,106.982986,36.557434
"2015-04-28",105.814644,105.015381,36.179882
"2015-04-29",103.641899,101.034409,35.876007
"2015-04-30",103.971046,101.583504,36.235138
"2015-05-01",105.140312,101.583504,36.37326
"2015-05-02",105.140312,101.583504,36.37326
"2015-05-03",105.140312,101.583504,36.37326
"2015-05-04",102.437973,104.32901,36.760006
"2015-05-05",101.511185,101.446243,36.161469
"2015-05-06",103.832436,100.576836,36.446926
"2015-05-07",103.667885,100.256516,36.557434
"2015-05-08",106.179672,101.858055,37.045475
"2015-05-09",106.179672,101.858055,37.045475
"2015-05-10",106.179672,101.858055,37.045475
"2015-05-11",104.975754,101.080162,36.649513
"2015-05-12",104.516685,99.753181,36.29039
"2015-05-13",104.637955,99.066803,36.419308
"2015-05-14",106.283607,99.981964,37.248066
"2015-05-15",106.517471,99.341362,37.33094
"2015-05-16",106.517471,99.341362,37.33094
"2015-05-17",106.517471,99.341362,37.33094
"2015-05-18",105.685982,100.165009,37.183605
"2015-05-19",107.227707,102.0411,37.432232
"2015-05-20",106.881248,102.864746,37.165192
"2015-05-21",107.322983,102.590187,37.10994
"2015-05-22",106.136368,102.452911,36.861309
"2015-05-23",106.136368,102.452911,36.861309
"2015-05-24",106.136368,102.452911,36.861309
"2015-05-25",106.136368,102.590187,36.861309
"2015-05-26",103.98835,101.583504,36.281178
"2015-05-27",105.616692,103.002029,36.354843
"2015-05-28",105.99778,103.642639,36.465343
"2015-05-29",104.421425,103.002029,36.189091
"2015-05-30",104.421425,103.002029,36.189091
"2015-05-31",104.421425,103.002029,36.189091
"2015-06-01",103.321426,104.695084,35.516876
"2015-06-02",105.668663,99.615898,35.516876
"2015-06-03",106.595421,98.700729,35.719463
"2015-06-04",105.478096,97.968613,35.590549
"2015-06-05",107.833992,96.092499,34.807835
"2015-06-06",107.833992,96.092499,34.807835
"2015-06-07",107.833992,96.092499,34.807835
"2015-06-08",104.447403,96.000999,34.899918
"2015-06-09",104.13559,96.504333,35.038044
"2015-06-10",106.023773,97.739822,35.443211
"2015-06-11",106.482834,97.694038,35.866798
"2015-06-12",105.685982,96.092499,35.231419
"2015-06-13",105.685982,96.092499,35.231419
"2015-06-14",105.685982,96.092499,35.231419
"2015-06-15",104.282845,95.634933,35.194584
"2015-06-16",105.157639,96.138275,35.470837
"2015-06-17",105.17495,95.589172,35.194584
"2015-06-18",106.266296,96.092499,35.627377
"2015-06-19",105.677322,95.909492,35.553715
"2015-06-20",105.677322,95.909492,35.553715
"2015-06-21",105.677322,95.909492,35.553715
"2015-06-22",108.249748,96.641609,36.189091
"2015-06-23",109.280434,97.511024,36.097012
"2015-06-24",109.211143,98.838013,36.152256
"2015-06-25",108.700142,98.471947,36.115433
"2015-06-26",109.081245,99.021027,36.235138
"2015-06-27",109.081245,99.021027,36.235138
"2015-06-28",109.081245,99.021027,36.235138
"2015-06-29",105.538734,96.916153,35.176163
"2015-06-30",104.516685,94.811272,35.148537
"2015-07-01",106.153694,96.733124,34.992001
"2015-07-02",105.634018,96.138275,34.761791
"2015-07-03",105.634018,95.177345,34.761791
"2015-07-04",105.634018,95.177345,34.761791
"2015-07-05",105.634018,95.177345,34.761791
"2015-07-06",102.559235,95.241913,34.365822
"2015-07-07",103.416695,94.642334,34.715752
"2015-07-08",102.749763,94.042725,34.255333
"2015-07-09",104.282845,95.380287,34.927532
"2015-07-10",109.661545,98.009232,36.60347
"2015-07-11",109.661545,98.009232,36.60347
"2015-07-12",109.661545,98.009232,36.60347
"2015-07-13",109.704849,99.807991,36.354843
"2015-07-14",110.042641,101.099403,36.6311
"2015-07-15",110.155243,100.868805,36.33643
"2015-07-16",111.237915,101.929596,36.852104
"2015-07-17",111.298538,101.929596,36.732388
"2015-07-18",111.298538,101.929596,36.732388
"2015-07-19",111.298538,101.929596,36.732388
"2015-07-20",111.307205,102.667572,36.971809
"2015-07-21",110.926102,102.114098,37.137569
"2015-07-22",110.406418,101.468384,37.017849
"2015-07-23",108.959976,101.652863,36.612679
"2015-07-24",107.738716,101.237762,36.465343
"2015-07-25",107.738716,101.237762,36.465343
"2015-07-26",107.738716,101.237762,36.465343
"2015-07-27",106.829277,98.516579,35.986511
"2015-07-28",107.227707,99.485138,36.327221
"2015-07-29",108.345009,99.623505,36.456131
"2015-07-30",103.849762,100.36145,35.839172
"2015-07-31",103.546616,100.592064,36.354843
"2015-08-01",103.546616,100.592064,36.354843
"2015-08-02",103.546616,100.592064,36.354843
"2015-08-03",104.066307,101.237762,38.058403
"2015-08-04",103.615906,101.237762,38.463573
"2015-08-05",105.460785,101.745125,38.933208
"2015-08-06",105.573387,102.344688,39.062119
"2015-08-07",104.473404,101.699005,39.006874
"2015-08-08",104.473404,101.699005,39.006874
"2015-08-09",104.473404,101.699005,39.006874
"2015-08-10",105.625351,101.560623,39.292332
"2015-08-11",104.759209,98.378204,38.997665
"2015-08-12",103.278114,94.82682,39.237083
"2015-08-13",103.035599,97.317398,39.204853
"2015-08-14",101.615135,96.902321,39.241894
"2015-08-15",101.615135,96.902321,39.241894
"2015-08-16",101.615135,96.902321,39.241894
"2015-08-17",101.130104,96.579445,38.954788
"2015-08-18",101.286011,95.70314,38.806595
"2015-08-19",99.207275,94.550095,38.760284
"2015-08-20",97.137222,93.443153,37.871159
"2015-08-21",94.374245,91.164734,36.704185
"2015-08-22",94.374245,91.164734,36.704185
"2015-08-23",94.374245,91.164734,36.704185
"2015-08-24",93.075043,84.255653,36.593044
"2015-08-25",91.957703,86.967621,36.444859
"2015-08-26",93.698647,86.534088,36.704185
"2015-08-27",95.552185,85.04895,36.7505
"2015-08-28",95.179749,85.630096,36.407814
"2015-08-29",95.179749,85.630096,36.407814
"2015-08-30",95.179749,85.630096,36.407814
"2015-08-31",94.330925,86.266563,36.667137
"2015-09-01",91.871094,83.988159,35.963245
"2015-09-02",93.767944,84.394035,36.352238
"2015-09-03",93.40416,86.349586,36.333717
"2015-09-04",91.723869,84.172638,35.379757
"2015-09-05",91.723869,84.172638,35.379757
"2015-09-06",91.723869,84.172638,35.379757
"2015-09-07",91.723869,84.218765,35.379757
"2015-09-08",93.490784,84.541626,35.991039
"2015-09-09",93.594719,85.012054,36.139225
"2015-09-10",93.655342,83.305542,36.472649
"2015-09-11",93.152992,82.687515,36.213314
"2015-09-12",93.152992,82.687515,36.213314
"2015-09-13",93.152992,82.687515,36.213314
"2015-09-14",92.156929,81.829636,36.083652
"2015-09-15",93.577385,82.087914,36.546741
"2015-09-16",99.978142,84.20031,37.593311
"2015-09-17",99.441124,85.417931,39.325249
"2015-09-18",99.025391,84.283325,38.260159
"2015-09-19",99.025391,84.283325,38.260159
"2015-09-20",99.025391,84.283325,38.260159
"2015-09-21",95.673447,85.473282,38.176804
"2015-09-22",93.083694,83.490036,37.343246
"2015-09-23",93.386841,83.849792,37.528477
"2015-09-24",92.555359,82.558372,36.593044
"2015-09-25",94.850609,83.9328,36.91721
"2015-09-26",94.850609,83.9328,36.91721
"2015-09-27",94.850609,83.9328,36.91721
"2015-09-28",91.567947,82.752083,36.833851
"2015-09-29",89.95694,81.442207,36.305931
"2015-09-30",92.087631,83.185638,37.778545
"2015-10-01",92.390778,83.490036,37.445122
"2015-10-02",95.309669,84.679985,38.139755
"2015-10-03",95.309669,84.679985,38.139755
"2015-10-04",95.309669,84.679985,38.139755
"2015-10-05",95.91597,87.687134,39.186333
"2015-10-06",94.928558,88.867867,39.010353
"2015-10-07",96.106506,87.788597,38.713978
"2015-10-08",95.872658,88.766388,38.260159
"2015-10-09",96.903351,89.44899,38.445393
"2015-10-10",96.903351,89.44899,38.445393
"2015-10-11",96.903351,89.44899,38.445393
"2015-10-12",96.565559,90.186935,38.797329
"2015-10-13",98.592316,90.122368,39.593838
"2015-10-14",99.978142,90.288422,39.686455
"2015-10-15",99.830894,91.450691,40.751564
"2015-10-16",99.692314,91.247749,40.825657
"2015-10-17",99.692314,91.247749,40.825657
"2015-10-18",99.692314,91.247749,40.825657
"2015-10-19",100.584435,91.339996,41.186855
"2015-10-20",100.497818,91.220085,41.511013
"2015-10-21",98.852158,90.86956,40.899742
"2015-10-22",101.571831,95.610878,41.020149
"2015-10-23",102.836388,98.193726,40.946053
"2015-10-24",102.836388,98.193726,40.946053
"2015-10-25",102.836388,98.193726,40.946053
"2015-10-26",102.117493,97.317398,41.075718
"2015-10-27",101.519859,96.856178,41.029415
"2015-10-28",102.836388,97.778625,42.427929
"2015-10-29",101.978905,99.439026,42.168598
"2015-10-30",103.356079,98.885544,42.224174
"2015-10-31",103.356079,98.885544,42.224174
"2015-11-01",103.356079,98.885544,42.224174
"2015-11-02",103.555267,97.917,42.029675
"2015-11-03",102.90567,98.654938,41.399883
"2015-11-04",103.295433,99.1623,41.353577
"2015-11-05",104.48204,100.453697,42.224174
"2015-11-06",104.517075,99.1623,41.464706
"2015-11-07",104.517075,99.1623,41.464706
"2015-11-08",104.517075,99.1623,41.464706
"2015-11-09",103.76149,97.870865,40.992363
"2015-11-10",103.981148,98.470459,41.270214
"2015-11-11",106.862915,99.439026,41.955585
"2015-11-12",106.511482,98.378204,41.900013
"2015-11-13",105.545036,97.732506,40.742298
"2015-11-14",105.545036,97.732506,40.742298
"2015-11-15",105.545036,97.732506,40.742298
"2015-11-16",107.530632,97.853531,41.399883
"2015-11-17",109.74469,100.64669,41.742558
"2015-11-18",110.737503,100.088066,41.99263
"2015-11-19",109.621689,100.413925,42.37236
"2015-11-20",110.570572,100.460495,41.955585
"2015-11-21",110.570572,100.460495,41.955585
"2015-11-22",110.570572,100.460495,41.955585
"2015-11-23",111.132858,99.808746,41.761086
"2015-11-24",112.398033,98.784592,41.075718
"2015-11-25",113.461121,100.972557,41.770348
"2015-11-26",113.461121,100.088066,41.770348
"2015-11-27",113.461121,100.367378,41.575851
"2015-11-28",113.461121,100.367378,41.575851
"2015-11-29",113.461121,100.367378,41.575851
"2015-11-30",112.863693,100.274269,41.066456
"2015-12-01",113.004257,100.553581,41.603634
"2015-12-02",112.231102,101.344978,41.316525
"2015-12-03",111.44915,97.48111,40.853436
"2015-12-04",112.345322,96.922478,40.584846
"2015-12-05",112.345322,96.922478,40.584846
"2015-12-06",112.345322,96.922478,40.584846
"2015-12-07",113.250267,97.993202,41.038673
"2015-12-08",113.056969,97.015602,40.677464
"2015-12-09",111.396439,95.432808,40.862698
"2015-12-10",110.992302,95.851784,40.751564
"2015-12-11",107.715149,94.967278,40.121765
"2015-12-12",107.715149,94.967278,40.121765
"2015-12-13",107.715149,94.967278,40.121765
"2015-12-14",107.890877,93.524139,39.695724
"2015-12-15",107.609718,95.386238,39.880959
"2015-12-16",109.92041,96.643173,40.371826
"2015-12-17",109.639259,98.644928,39.880959
"2015-12-18",108.945183,96.96904,39.112236
"2015-12-19",108.945183,96.96904,39.112236
"2015-12-20",108.945183,96.96904,39.112236
"2015-12-21",108.778244,95.619011,39.08445
"2015-12-22",109.384468,95.293137,39.473442
"2015-12-23",110.570572,97.248344,39.918007
"2015-12-24",110.482712,97.760437,40.362568
"2015-12-25",110.482712,97.760437,40.362568
"2015-12-26",110.482712,97.760437,40.362568
"2015-12-27",110.482712,97.760437,40.362568
